Id;Crea_Maj;Date
4338;2;2007-11-21
4348;2;2006-11-14
4351;2;2009-10-21
4352;2;2007-11-12
4355;2;2010-08-16
4385;2;2005-02-18
4386;2;2005-03-03
4389;2;2003-10-28
4406;2;2003-10-25
4433;2;2001-10-02
4447;2;2005-02-16
4450;2;2015-10-22
4457;2;2010-10-21
4461;2;2003-10-23
4463;2;2007-12-08
4474;2;2019-12-09
4523;2;2019-11-25
4536;2;2019-10-28
4559;2;2003-10-24
4627;2;2007-11-08
4691;2;2005-04-25
4694;2;2005-03-01
4740;2;2005-07-13
4744;2;2012-01-11
4807;2;2007-11-13
4877;2;2015-01-05
5068;2;2017-03-16
5334;2;2003-08-25
5378;2;2011-10-07
5386;2;2005-03-23
5512;2;2013-02-07
5561;2;2019-02-28
5621;2;2020-03-06
5698;2;2016-03-11
5705;2;2019-04-13
5741;2;2019-06-25
5751;2;2016-03-10
5855;2;2014-08-06
9366;2;2017-03-30
9377;2;2020-09-01
9389;2;2019-02-22
9425;2;2019-02-21
9440;2;2011-05-23
9445;2;2019-09-13
9462;2;2001-10-01
9483;2;2002-06-04
9491;2;2002-06-03
9646;2;2019-07-18
9678;2;2009-12-08
9704;2;2010-09-17
9849;2;2010-09-09
9950;2;2012-04-27
10030;2;2011-02-22
10544;2;2014-10-22
10547;2;2014-10-23
10561;2;2011-12-22
10802;2;2020-09-09
10811;2;2018-04-04
10812;2;2018-04-12
10813;2;2018-04-11
10823;2;2020-11-04
10905;2;2018-04-17
10968;2;2018-04-19
11139;2;2018-04-25
11166;2;2020-12-17
11285;2;2018-04-26
11286;2;2018-06-15
11319;2;2018-05-03
11428;2;2018-05-04
11460;2;2020-10-09
11487;2;2020-05-29
11493;2;2020-06-22
11669;2;2020-06-04
11733;2;2014-10-15
11745;2;2014-05-21
11759;2;2016-05-26
11773;2;2019-03-18
11778;2;2016-04-15
11779;2;2016-04-18
11785;2;2011-03-31
11850;2;2014-09-25
11854;2;2012-04-30
11862;2;2016-06-06
12262;2;2017-12-08
12276;2;2017-12-11
12286;2;2017-12-12
12296;2;2017-08-31
12304;2;2004-09-27
12388;2;2007-11-15
12764;2;2016-02-18
12765;2;2016-02-22
13020;2;2017-06-26
13109;2;2016-09-15
13340;2;2013-05-23
13979;2;2016-12-26
14233;2;2019-06-12
14631;2;2019-12-13
14640;2;2004-07-02
14648;2;2019-01-29
14695;2;2018-10-03
14739;2;2018-06-08
14763;2;2019-05-14
14765;2;2019-04-29
14983;2;2017-09-21
15007;2;2020-11-13
15449;2;2010-11-22
15543;2;2018-06-27
16146;2;2019-11-13
16613;2;2018-06-21
17103;2;2016-03-25
17181;2;2016-08-24
17320;2;2018-06-12
17354;2;2015-06-04
17384;2;2015-05-26
17637;2;2020-10-12
17690;2;2020-06-19
17703;2;2014-12-01
17720;2;2018-06-07
17871;2;2019-07-22
17884;2;2018-06-11
18197;2;2015-06-11
18202;2;2015-06-12
18251;2;2015-02-26
18339;2;2014-09-01
18458;2;2014-08-04
19226;2;2012-05-03
20601;2;2018-06-14
20657;2;2018-12-28
21165;2;2015-08-19
21168;2;2015-08-12
21169;2;2015-03-26
21324;2;2019-12-18
21935;2;2017-08-17
21981;2;2016-08-26
22001;2;2007-02-05
22003;2;2004-12-06
22004;2;2004-12-08
22248;2;2009-11-10
23466;2;2012-01-12
24323;2;2009-05-05
24583;2;2009-02-09
25211;2;2010-05-10
25212;2;2010-06-30
25215;2;2010-07-06
25868;2;2016-08-10
26328;2;2018-10-04
26371;2;2016-11-04
26453;2;2016-10-17
28535;2;2016-12-19
28731;2;2017-02-21
29603;2;2017-03-01
30027;2;2017-02-01
31105;2;2018-04-06
31747;2;2016-12-02
32725;2;2017-04-13
32798;2;2014-01-02
36165;2;2018-04-05
36340;2;2021-01-20
36342;2;2020-12-18
36358;2;2003-06-02
36377;2;2020-06-08
36403;2;2020-10-21
36429;2;2020-08-17
36719;2;2020-04-03
37100;2;2017-04-28
37140;2;2013-10-16
37225;2;2009-01-26
37260;2;2006-09-12
37297;2;2016-12-05
37324;2;2014-08-21
37348;2;2013-04-03
37387;2;2012-05-09
37414;2;2003-02-13
37430;2;2007-06-25
37842;2;2007-07-09
37910;2;2010-09-28
37916;2;2012-09-19
39028;2;2012-09-21
39273;2;2020-08-27
39511;2;2020-06-17
40156;2;2020-09-08
40938;2;2020-10-15
45888;2;2020-05-11
45892;2;2020-06-10
45893;2;2021-01-21
45898;2;2020-06-25
45902;2;2020-05-05
45918;2;2020-05-06
45942;2;2013-11-15
46007;2;2020-10-30
46020;2;2020-05-14
46022;2;2020-05-19
46037;2;2020-05-27
46094;2;2016-01-21
46174;2;2020-06-26
46183;2;2020-06-18
46278;2;2019-09-06
46286;2;2019-09-05
46292;2;2014-10-03
46307;2;2014-02-11
46453;2;2018-10-05
46497;2;2012-05-02
47007;2;2012-03-23
47108;2;2007-09-14
47122;2;2017-08-29
47136;2;2019-04-10
47186;2;2019-04-11
47240;2;2019-05-25
47313;2;2019-04-16
47353;2;2019-04-25
47376;2;2019-05-29
47382;2;2012-08-17
47387;2;2012-08-21
47776;2;2013-05-17
47899;2;2013-05-21
48658;2;2018-10-12
49559;2;2017-03-10
49604;2;2020-09-23
49626;2;2017-06-01
49632;2;2006-09-01
49807;2;2007-08-20
49904;2;2019-02-26
53569;2;2000-10-17
53572;2;2005-08-17
53578;2;2009-03-30
53643;2;2019-11-20
53919;2;2008-10-28
54230;2;2008-10-22
54255;2;2009-04-20
54462;2;2009-04-14
55519;2;2017-02-28
55831;2;2018-04-03
56040;2;2020-04-07
56052;2;2020-12-15
56080;2;2018-01-24
56146;2;2020-10-07
56286;2;2007-10-30
56290;2;2013-01-03
56296;2;2019-09-23
56314;2;2006-08-25
56325;2;2019-09-17
56349;2;2004-10-12
56350;2;2014-03-26
56380;2;2013-01-29
56434;2;2020-08-21
56753;2;2020-10-02
56759;2;2020-02-26
56761;2;2020-10-27
56762;2;2020-09-30
56763;2;2020-09-29
56766;2;2021-01-14
56767;2;2020-02-27
56769;2;2020-10-14
56770;2;2020-06-16
56773;2;2020-03-02
56780;2;2020-12-11
56785;2;2010-12-03
56800;2;2020-10-20
56808;2;2020-03-03
56813;2;2020-10-19
56835;2;2020-10-13
56840;2;2021-01-18
56842;2;2020-03-09
56924;2;2020-11-23
56951;2;2020-11-19
57773;2;2013-05-29
57827;2;2016-03-14
57833;2;2013-11-22
57991;2;2016-03-30
58235;2;2016-03-22
58734;2;2016-04-01
58741;2;2016-03-21
62659;2;2015-12-07
63271;2;2019-07-12
65905;2;2015-09-16
66828;2;2015-09-08
67284;2;2015-10-05
67291;2;2015-10-01
67296;2;2015-09-25
67634;2;2017-08-28
68475;2;2015-10-06
69682;2;2015-10-08
69686;2;2015-10-12
69703;2;2015-10-13
70846;2;2016-01-07
70850;2;2016-01-06
73977;2;2017-09-14
74073;2;2012-09-25
74429;2;2010-02-25
74452;2;2010-03-10
74485;2;2010-03-18
74487;2;2011-11-14
74562;2;2010-03-19
74652;2;2010-03-09
74679;2;2007-11-19
75507;2;2012-02-08
75650;2;2010-02-26
75666;2;2006-04-20
76107;2;2010-12-09
76214;2;2014-04-30
76444;2;2010-12-08
76924;2;2020-07-01
77021;2;2011-09-28
77803;2;2014-01-03
80211;2;2015-03-31
81514;2;2019-02-15
81517;2;2019-02-01
82462;2;2017-11-20
82683;2;2019-09-02
83858;2;2007-02-06
83949;2;2019-07-23
84050;2;2019-05-23
85412;2;2020-12-14
85413;2;2020-12-10
85716;2;2019-07-31
85717;2;2019-10-07
86216;2;2012-09-11
86631;2;2019-07-16
86634;2;2019-07-15
87565;2;2007-02-22
87881;2;2005-12-14
88301;2;2019-06-21
88643;2;2013-03-22
89226;2;2019-09-11
89258;2;2008-06-06
89262;2;2008-08-15
89304;2;2015-12-29
89324;2;2019-10-11
89855;2;2010-10-27
90127;2;2014-02-04
90301;2;2005-12-05
90345;2;2013-05-30
90429;2;2005-08-24
90806;2;2019-04-30
90845;2;2008-03-26
90942;2;2019-07-26
91348;2;2014-02-17
91909;2;2019-07-29
93234;2;2011-03-22
95092;2;2019-11-21
95792;2;2019-05-22
99369;2;2011-04-13
99596;2;2019-07-10
99612;2;2011-05-31
99656;2;2019-01-30
104326;2;2014-05-22
104636;2;2016-02-24
104654;2;2011-04-27
104939;2;2019-03-04
104944;2;2019-03-02
104971;2;2013-08-07
105179;2;2011-03-18
105248;2;2011-05-12
106088;2;2019-09-09
106604;2;2012-05-04
106939;2;2020-12-16
107520;2;2019-07-17
109783;2;2011-06-29
110133;2;2019-07-11
110169;2;2017-12-22
110893;2;2012-06-05
110896;2;2008-12-02
111245;2;2008-12-09
111564;2;2013-09-20
111685;2;2012-04-11
112756;2;2012-02-27
112959;2;2005-10-03
115970;2;2013-10-28
116095;2;2019-09-18
116436;2;2012-01-05
116448;2;2005-07-12
116538;2;2011-03-21
120016;2;2005-12-07
125319;2;2020-12-08
125632;2;2012-03-26
126948;2;2007-05-02
128314;2;2019-07-08
129620;2;2016-01-04
131388;2;2007-12-21
140941;2;2013-01-08
140974;2;2019-03-08
149709;2;2013-03-13
158537;2;2015-04-24
159443;2;2014-07-22
159710;2;2010-05-27
159727;2;2010-11-10
159738;2;2013-01-07
159848;2;2013-01-11
159969;2;2013-01-15
160090;2;2013-01-18
160187;2;2013-01-23
160447;2;2013-02-08
160481;2;2013-01-24
161230;2;2010-03-23
161503;2;2019-06-20
164785;2;2012-04-12
168047;2;2012-02-21
169069;2;2006-04-18
172166;2;2019-02-14
172208;2;2019-03-07
174263;2;2020-01-23
174964;2;2007-01-31
186970;2;2010-12-07
189433;2;2015-04-14
189630;2;2012-06-07
190205;2;2013-07-23
190848;2;2014-05-23
191089;2;2020-03-25
191132;2;2016-02-25
191751;2;2013-08-13
196322;2;2014-01-30
196377;2;2019-11-05
196711;2;2011-05-27
201611;2;2016-11-08
202022;2;2020-12-07
202071;2;2017-01-10
202534;2;2015-10-21
203988;2;2014-04-29
204037;2;2000-06-13
204039;2;1999-12-03
204162;2;2013-11-05
204212;2;2012-10-01
204274;2;1999-12-13
205694;2;2000-05-25
207181;2;2012-09-20
207934;2;2015-01-12
210745;2;2008-06-03
210833;2;2008-09-02
210838;2;2019-09-27
212514;2;2019-10-23
212592;2;2010-06-03
217121;2;2004-03-29
217125;2;2004-04-01
217197;2;2007-12-12
217352;2;2008-04-02
217445;2;2016-11-02
217448;2;2008-06-27
217621;2;2016-08-08
217622;2;2016-08-05
217714;2;2015-05-20
217718;2;2009-01-07
217762;2;2018-03-15
218104;2;2015-02-09
218456;2;2013-10-17
218912;2;2019-02-11
219043;2;2019-02-12
219521;2;2015-12-22
220407;2;2017-12-07
222824;2;2015-01-08
224036;2;2014-09-05
226062;2;2014-10-27
226129;2;2014-11-17
229042;2;2016-09-05
229083;2;2019-08-26
229095;2;2020-12-03
229292;2;2013-09-17
229414;2;2018-01-25
229449;2;2017-11-15
229491;2;2010-10-01
229703;2;2017-06-13
230899;2;2017-09-19
230921;2;2020-04-17
230925;2;2012-02-03
230932;2;2013-01-16
230954;2;2012-02-01
230985;2;2019-11-14
231125;2;2017-04-26
231149;2;2020-09-03
231290;2;2020-04-15
231638;2;2017-04-25
231719;2;2014-06-19
231945;2;2017-04-27
232475;2;2018-06-18
232580;2;2012-11-15
232590;2;2012-02-14
232840;2;2020-06-29
232877;2;2020-05-20
232885;2;2021-01-07
232929;2;2018-02-02
232933;2;2013-08-05
232939;2;2021-01-28
232940;2;2021-01-22
232941;2;2020-02-13
232975;2;2015-10-23
232988;2;2008-07-02
232992;2;2015-11-23
233704;2;2019-10-25
233964;2;2019-09-24
234306;2;2017-10-18
234308;2;2017-10-16
234381;2;2019-03-28
234477;2;2019-10-08
234587;2;2008-01-07
234601;2;2013-05-07
234626;2;2019-09-20
234628;2;2020-03-24
234661;2;2019-02-05
234686;2;2019-12-12
234691;2;2020-04-20
235630;2;2020-04-08
235677;2;2019-09-30
236071;2;2019-11-04
236747;2;2019-10-31
236886;2;2017-06-09
236894;2;2010-10-13
236900;2;2019-10-18
236923;2;2006-09-06
236924;2;2019-03-01
236926;2;2020-09-04
236934;2;1995-06-19
237021;2;2012-07-12
237039;2;2019-06-24
237066;2;2019-07-05
237070;2;1995-07-18
237182;2;1995-07-19
237199;2;1995-01-04
237203;2;2020-09-11
237219;2;2020-08-19
237226;2;2020-01-30
237227;2;2019-05-16
237234;2;2020-09-10
237236;2;2019-04-15
237238;2;2020-06-12
237239;2;2019-05-13
237240;2;2020-07-16
237241;2;2020-12-02
237385;2;2019-02-27
237397;2;2020-05-26
237398;2;2020-12-01
237399;2;2007-10-11
237487;2;2020-01-28
237502;2;2020-05-25
237528;2;2020-04-30
237540;2;2019-11-18
237579;2;2020-09-25
237605;2;2006-12-04
237630;2;2020-01-22
237650;2;2020-07-03
237683;2;2020-03-20
237684;2;2020-08-28
237730;2;2019-12-23
237751;2;2020-09-24
237754;2;2021-01-05
237940;2;1990-06-07
237947;2;1999-06-22
237980;2;2020-11-16
237996;2;2020-09-21
238039;2;1990-04-03
238307;2;2019-01-21
238370;2;2020-08-06
238383;2;2020-03-04
238384;2;2020-03-13
238912;2;2020-07-15
238976;2;2019-09-12
239040;2;2020-06-30
239198;2;2019-06-18
239317;2;2021-01-27
239321;2;2021-01-29
239341;2;2019-02-19
239405;2;2007-12-06
239464;2;2020-01-31
239474;2;2020-11-10
239485;2;2020-05-18
239492;2;2004-12-07
239569;2;2020-10-16
239596;2;2020-07-30
239813;2;2020-11-12
239831;2;2019-07-19
239933;2;2020-09-02
239954;2;2019-05-27
240045;2;2007-11-14
240087;2;2020-01-09
240276;2;2019-05-09
240393;2;2019-10-16
240636;2;2021-02-01
240689;2;2019-07-02
240901;2;2020-01-17
240939;2;1997-06-13
241574;2;1990-05-02
241681;2;2020-03-30
241843;2;2020-05-28
242048;2;2020-12-22
242131;2;2002-12-16
242255;2;2020-01-29
242303;2;2020-08-18
242335;2;1994-01-03
242386;2;2010-11-02
242973;2;2019-12-04
243104;2;2019-10-14
243148;2;2020-02-25
243169;2;2019-04-08
243340;2;2006-06-23
245168;2;2019-06-19
245992;2;2012-09-24
246024;2;2020-04-01
246305;2;2019-10-10
246316;2;2001-06-07
246682;2;2020-08-31
246699;2;2019-10-17
246741;2;2012-06-25
247156;2;1993-12-27
247234;2;2020-11-02
247357;2;2019-08-02
247842;2;2020-11-20
248013;2;2020-10-01
248412;2;2020-02-05
248657;2;2007-04-06
248947;2;2020-11-18
249027;2;2019-07-04
249214;2;2010-01-25
249667;2;2019-01-25
249675;2;2018-05-22
249775;2;2020-11-26
250906;2;2019-12-24
251822;2;2020-07-02
251959;2;2019-05-17
252007;2;2009-02-16
252011;2;2009-02-17
252036;2;2009-02-24
252069;2;2009-02-18
252316;2;2009-03-04
252403;2;2009-03-31
252488;2;2009-02-23
252896;2;2010-04-26
254661;2;2014-04-08
254847;2;1998-11-19
255085;2;2020-06-03
255103;2;2019-02-20
255145;2;2021-01-15
255566;2;2019-03-06
255896;2;2016-10-12
256050;2;2014-04-10
256166;2;2020-12-30
256234;2;2001-08-28
256259;2;2011-10-24
256279;2;2012-07-16
256541;2;2020-11-05
256651;2;2013-08-19
257246;2;2019-05-15
257254;2;2020-10-08
257402;2;2019-05-07
257408;2;2020-02-19
