Id;Crea_Maj;Date
11027;2;2018-06-11
11044;2;2018-06-07
11050;2;2007-06-11
11163;2;2011-05-04
11210;2;2008-08-13
11326;2;2015-08-21
11608;2;2019-03-19
12000;2;2020-05-12
12945;2;2016-02-04
12983;2;2016-02-05
13079;2;2016-12-06
13107;2;2016-12-08
13377;2;2012-04-04
13610;2;2015-08-17
13670;2;2015-08-12
13682;2;2015-03-12
13702;2;2013-08-29
13745;2;2015-03-26
13819;2;2015-03-30
14034;2;2015-08-13
14037;2;2014-12-22
14100;2;2014-12-23
14139;2;2014-12-29
14168;2;2015-01-07
14619;2;2020-02-12
14847;2;2004-12-08
14849;2;2004-11-24
14852;2;2007-11-13
14853;2;2007-11-15
14863;2;2003-10-28
14911;2;2007-02-05
15015;2;2020-11-13
15044;2;2012-02-27
15111;2;2020-04-06
15222;2;2004-11-29
15224;2;2007-02-22
15229;2;2004-11-26
15377;2;2007-05-02
15474;2;2014-08-28
15733;2;2014-10-08
15737;2;2014-10-09
15843;2;2018-04-10
16144;2;2015-05-28
16253;2;2007-09-18
16254;2;2003-02-05
16256;2;1999-07-19
16265;2;2003-02-04
16271;2;2007-12-21
16301;2;2014-02-14
16312;2;2013-05-30
16405;2;2016-02-24
16460;2;2017-05-17
16484;2;2010-05-06
16519;2;2019-03-07
16624;2;2017-11-24
16805;2;2008-04-14
16882;2;2001-05-09
16885;2;2001-06-07
16976;2;2019-07-11
17042;2;2003-02-25
17440;2;2001-08-31
17565;2;2011-02-14
17587;2;2020-12-18
17619;2;2021-01-15
17656;2;2021-01-13
17783;2;2003-06-02
17846;2;2020-06-08
18015;2;2020-08-17
18076;2;2020-10-20
18078;2;2012-06-03
18174;2;2018-02-28
18204;2;2016-12-27
18347;2;2017-10-27
18609;2;2014-05-23
18749;2;2013-04-03
18811;2;2016-12-05
18831;2;2006-06-15
18884;2;2006-09-12
19022;2;2007-07-18
19069;2;2012-05-09
19085;2;2003-02-13
19089;2;2018-02-14
19146;2;2007-09-07
19556;2;2009-10-20
19561;2;2015-08-31
19581;2;2015-09-02
19694;2;2019-10-28
19795;2;2015-03-06
19983;2;2015-04-09
20002;2;2015-05-11
20062;2;2015-02-16
20134;2;2015-03-03
20153;2;2015-02-18
20162;2;2011-10-24
20168;2;2015-02-10
20237;2;2015-04-13
20258;2;2015-04-08
20263;2;2015-04-07
20273;2;2015-03-04
20337;2;2015-05-05
20372;2;2015-04-23
20646;2;2020-01-23
20692;2;2015-04-14
20712;2;2015-09-07
20786;2;2015-02-17
21098;2;2007-07-09
21190;2;2012-10-02
21196;2;2010-09-28
21213;2;2012-06-05
21255;2;2012-10-22
21328;2;2010-10-18
21612;2;2010-09-29
21950;2;2012-09-24
22113;2;2019-10-31
22397;2;2012-10-19
22850;2;2012-09-21
23408;2;2020-08-27
23583;2;2020-12-03
23585;2;2020-05-05
23587;2;2020-10-30
23589;2;2020-12-11
23616;2;2021-01-21
23623;2;2020-05-27
23634;2;2020-05-06
23637;2;2020-11-26
23641;2;2020-06-05
23647;2;2020-05-19
23652;2;2020-06-16
23664;2;2020-06-18
23723;2;2014-10-02
23726;2;2017-03-02
23741;2;2009-06-22
23757;2;2014-10-24
23767;2;2011-06-27
23818;2;2015-11-09
23873;2;2017-11-17
23879;2;2019-11-21
23946;2;2019-11-20
23994;2;2007-03-15
24010;2;2009-02-23
24015;2;2009-02-21
24373;2;2018-10-04
24399;2;2018-10-05
24500;2;2018-10-08
24652;2;2018-10-09
24706;2;2017-05-24
24762;2;2007-09-14
24795;2;2008-01-17
24799;2;2019-04-10
24860;2;2010-11-08
24890;2;2019-04-12
24893;2;2019-05-29
24921;2;2012-08-17
24923;2;2012-08-21
25165;2;2017-12-11
25173;2;2017-12-13
25175;2;2017-12-12
25195;2;2019-10-17
25493;2;2017-08-29
25633;2;2004-04-30
25710;2;2001-08-30
25715;2;2003-05-23
27039;2;2019-10-18
27435;2;2016-01-14
28160;2;2016-12-09
28201;2;2019-07-09
28205;2;2015-03-17
28208;2;2020-11-27
28303;2;2020-11-24
28304;2;2017-03-10
28348;2;2019-07-01
28356;2;2020-09-23
28386;2;2020-09-25
28404;2;2020-09-24
29660;2;2017-06-01
29671;2;2008-08-18
29675;2;2008-08-14
29963;2;2019-02-13
29965;2;2020-11-30
29969;2;2020-12-01
30001;2;2020-12-16
30052;2;2000-07-18
30054;2;2009-03-31
30250;2;2004-10-26
30255;2;2012-05-02
30260;2;2019-11-22
30328;2;2011-01-28
30359;2;2020-05-26
30365;2;2010-04-22
30404;2;2011-04-13
30449;2;2012-09-12
30756;2;2016-01-05
30923;2;2008-12-05
30982;2;2017-02-28
30989;2;2017-12-06
30992;2;2018-04-05
30995;2;2017-09-08
31009;2;2017-09-11
31019;2;2010-09-16
31032;2;2017-10-02
31065;2;2018-03-23
31070;2;2017-09-13
31081;2;2018-03-26
31084;2;2017-09-14
31104;2;2006-12-04
31110;2;2017-09-19
31112;2;2017-09-18
31241;2;2018-03-22
31678;2;2017-09-07
31712;2;2018-01-24
31722;2;2018-01-26
31733;2;2018-01-29
31787;2;2006-08-28
31789;2;2003-03-03
31795;2;2007-10-30
31798;2;2019-02-15
31804;2;2003-03-11
31809;2;2003-02-28
31814;2;2013-01-03
31844;2;2012-09-20
31860;2;2002-11-29
31875;2;2002-11-26
31889;2;2006-08-25
31898;2;2003-02-20
31938;2;2003-02-19
31983;2;2003-07-31
32012;2;2002-12-13
32165;2;2012-02-20
32185;2;2010-06-11
32253;2;2019-09-17
32284;2;2019-09-05
32535;2;2013-04-04
32574;2;2020-09-28
32576;2;2021-01-04
32580;2;2019-11-14
32582;2;2020-10-13
32585;2;2020-01-30
32590;2;2020-10-12
32591;2;2020-10-22
32593;2;2020-06-30
32597;2;2020-10-26
32598;2;2020-09-29
32601;2;2019-12-04
32662;2;2018-01-15
32706;2;2017-05-03
32862;2;2012-01-17
32873;2;2014-04-29
32886;2;2014-01-03
33031;2;2019-04-30
33103;2;2015-04-01
33169;2;2008-06-03
33371;2;2019-09-27
33395;2;2019-08-26
33439;2;2013-09-24
33453;2;2020-07-01
33462;2;2020-02-10
33705;2;2019-02-25
33720;2;2007-03-09
33766;2;2017-12-07
33768;2;2017-03-24
33772;2;2016-08-24
33891;2;2013-07-30
33949;2;2018-01-25
33960;2;2020-03-02
33963;2;2016-11-08
33973;2;2017-02-01
34000;2;2017-02-16
34263;2;2017-01-23
34332;2;2014-09-17
34384;2;2019-10-22
34392;2;2010-10-01
34411;2;2017-04-26
34433;2;2019-04-26
34451;2;2020-08-15
34474;2;2012-02-03
34510;2;2013-01-16
34918;2;2020-04-15
35285;2;2014-06-13
35312;2;2019-08-06
35348;2;2012-04-26
35353;2;2012-11-15
35362;2;2016-05-31
35381;2;2012-02-14
35456;2;2010-10-15
35525;2;2012-03-19
35529;2;2010-06-10
35631;2;2006-10-13
35643;2;2006-01-16
35832;2;2013-09-02
36013;2;2010-11-26
36192;2;2019-02-05
36304;2;2020-06-29
36481;2;2021-01-07
36499;2;2020-02-13
36501;2;2017-12-05
36506;2;2021-01-14
36508;2;2021-01-29
36517;2;2007-12-24
36531;2;2015-10-23
36567;2;2013-10-16
36660;2;2015-06-09
36753;2;2015-11-26
36760;2;2012-03-15
36957;2;2017-08-09
37217;2;2017-08-16
37467;2;2017-08-17
37709;2;2017-08-21
37713;2;2017-08-22
37869;2;2019-09-24
37935;2;2013-08-27
37959;2;2013-08-28
38027;2;2012-04-30
38030;2;2020-05-04
38076;2;2015-01-09
38155;2;2015-01-12
38166;2;2008-11-14
38282;2;2020-09-22
38294;2;2007-08-06
38364;2;2009-07-08
38381;2;2017-10-06
38382;2;2017-10-16
38388;2;2019-09-19
38865;2;2017-10-17
38996;2;2019-04-02
39006;2;2019-04-09
39009;2;2020-03-13
39015;2;2020-11-16
39018;2;2019-03-28
39020;2;2019-09-30
39024;2;2019-12-12
39039;2;2019-10-07
39060;2;2020-11-20
39074;2;2013-05-07
39089;2;2019-02-21
39192;2;2020-12-15
39242;2;2019-09-20
39248;2;2019-12-17
39249;2;2020-03-24
39336;2;2019-03-29
39338;2;2020-04-08
39341;2;2019-08-05
39352;2;2019-12-06
39390;2;2019-02-28
39399;2;2019-07-29
39422;2;2018-06-29
39531;2;2012-03-09
39866;2;2017-07-03
39870;2;2017-07-04
39875;2;2018-06-18
39893;2;2019-06-07
39908;2;2006-11-27
39910;2;2002-04-30
39912;2;2007-12-05
39917;2;2002-04-29
39924;2;2020-01-06
39927;2;2002-05-24
39935;2;2011-12-01
39957;2;2020-10-08
39971;2;2001-10-03
39981;2;2007-03-13
39982;2;2002-02-15
39992;2;2002-02-14
39996;2;2019-03-06
40215;2;2019-06-19
40231;2;2013-04-11
40246;2;2010-10-13
40252;2;2015-08-05
40255;2;2014-05-22
40274;2;2015-10-21
40287;2;2019-09-09
40298;2;2013-09-20
40308;2;1994-10-11
40317;2;1993-12-16
40321;2;1994-02-24
40324;2;2007-06-28
40339;2;1999-05-12
40341;2;2020-05-18
40342;2;2020-09-21
40343;2;1999-05-14
40348;2;2010-11-02
40352;2;1995-01-09
40354;2;1989-04-14
40355;2;2020-08-21
40357;2;1994-01-03
40377;2;2019-09-23
40384;2;2019-07-02
40396;2;2010-11-18
40434;2;2003-11-14
40435;2;2003-11-21
40541;2;1998-11-05
40567;2;2019-11-18
40569;2;2019-08-08
40631;2;2003-11-06
40632;2;2005-01-31
40653;2;2002-01-03
40677;2;2019-06-24
40712;2;2007-02-16
40751;2;2019-07-03
40788;2;2020-12-30
40844;2;2020-09-17
40861;2;2020-12-02
40868;2;2020-04-23
40871;2;2020-01-07
40874;2;2020-07-13
40875;2;2020-02-20
40878;2;2020-02-06
40883;2;2019-05-13
40886;2;2020-06-12
40895;2;2019-02-20
40898;2;2020-10-06
40941;2;2004-11-25
40973;2;2019-06-21
40979;2;2020-08-13
41000;2;2020-01-28
41031;2;2020-11-12
41071;2;2019-07-04
41110;2;1996-01-11
41150;2;2019-02-19
41156;2;2020-05-14
41160;2;1998-11-19
41169;2;2016-01-07
41178;2;1990-05-21
41291;2;2020-04-30
41293;2;2020-05-25
41315;2;2021-02-01
41328;2;2007-03-01
41367;2;2019-06-26
41376;2;2001-11-27
41497;2;2021-01-08
41512;2;2000-09-26
41526;2;1998-07-03
41594;2;2016-08-26
41624;2;1998-11-13
41710;2;2021-01-05
41773;2;2000-02-22
41775;2;2000-02-25
41777;2;2019-01-30
41778;2;2020-10-02
41789;2;2018-04-18
41816;2;2020-11-03
41829;2;2019-06-20
41844;2;2003-12-01
41845;2;2004-04-27
41858;2;2001-12-06
41888;2;2020-05-20
41891;2;2020-05-28
41989;2;2003-11-10
42036;2;2019-08-12
42050;2;2007-09-11
42051;2;1999-06-22
42141;2;2011-10-05
42232;2;2020-01-03
42300;2;2019-02-14
42318;2;2020-10-21
42446;2;2004-10-06
42455;2;2014-02-17
42503;2;2018-01-09
42533;2;2020-09-15
42545;2;2021-01-18
42587;2;2012-07-12
42642;2;2003-10-09
42802;2;2020-12-19
42882;2;2020-11-02
42903;2;2006-07-13
42985;2;2018-04-24
43278;2;2019-05-16
43365;2;2014-07-25
43485;2;2008-06-27
43498;2;2003-09-16
43660;2;2007-08-23
43701;2;2019-12-23
43708;2;2018-10-10
44008;2;2020-03-04
44081;2;2018-03-05
44120;2;2020-12-22
44256;2;2020-11-10
44277;2;2021-01-12
44329;2;2011-10-19
44337;2;2012-12-28
44344;2;2019-06-18
44559;2;2018-04-25
44677;2;2007-10-11
44696;2;2002-02-16
44742;2;2013-03-29
44768;2;2019-01-07
44925;2;2019-07-05
44933;2;2021-01-28
44959;2;2021-01-22
45327;2;2021-01-27
45393;2;2016-02-02
45394;2;2014-06-27
45399;2;1997-08-25
45600;2;2019-05-15
45602;2;2013-08-19
45683;2;2013-04-18
45827;2;2020-08-20
45838;2;2018-05-22
46022;2;2017-05-15
46072;2;2020-08-12
46083;2;2020-08-05
46130;2;2011-09-28
46136;2;2007-11-19
46198;2;2020-07-31
46227;2;2016-10-06
46234;2;2019-10-16
46345;2;2013-11-25
46375;2;2019-08-29
46399;2;2019-09-10
46402;2;2011-10-31
46619;2;2020-07-16
46686;2;2016-08-01
46808;2;2020-09-03
46817;2;2015-06-03
46839;2;2019-08-20
47048;2;1998-11-04
47087;2;2012-07-16
47137;2;2019-09-25
47664;2;2019-01-24
47665;2;2019-01-18
47715;2;1999-06-14
47719;2;2006-06-28
47843;2;2008-03-26
47915;2;2019-12-11
48043;2;2021-01-06
48085;2;2015-05-04
48142;2;1997-05-02
48217;2;2013-05-31
48363;2;2019-11-19
48466;2;2020-04-02
48494;2;2017-06-13
48495;2;2020-03-12
48601;2;2012-06-07
48713;2;1994-04-08
48953;2;2019-06-11
49282;2;2021-01-25
49389;2;2020-01-17
49485;2;2015-01-05
49707;2;2013-12-04
49869;2;2020-09-04
50056;2;2020-06-03
50619;2;2020-03-06
50667;2;2011-09-30
50669;2;2014-01-30
50679;2;2014-02-03
50868;2;2020-08-14
50883;2;2020-05-11
51060;2;2021-01-20
51209;2;2020-01-29
51215;2;2020-01-22
51298;2;2020-02-21
51304;2;2011-01-26
51669;2;2019-05-24
51769;2;2013-11-27
51772;2;2020-10-27
51799;2;2020-09-10
52016;2;2015-08-28
52095;2;2020-04-09
52106;2;1998-11-03
52177;2;2001-01-26
52358;2;2019-12-20
52638;2;2019-02-12
52758;2;2013-11-29
52788;2;2016-06-29
53077;2;2016-09-06
53137;2;2012-06-22
53138;2;2012-06-28
53393;2;2015-08-24
53438;2;2002-05-13
53527;2;2019-05-10
53566;2;2019-04-08
53681;2;2021-02-04
53689;2;2012-10-12
54092;2;1999-08-10
54267;2;2015-09-15
54312;2;2008-08-12
54313;2;2008-08-19
54895;2;2020-11-05
54942;2;2000-02-14
54980;2;2016-12-20
55150;2;1990-04-02
55171;2;2007-02-02
55234;2;2019-05-27
55239;2;2012-06-25
55346;2;2012-12-14
55569;2;1991-02-26
55600;2;2021-01-26
55814;2;2020-04-01
55995;2;2018-02-02
56106;2;2012-03-30
56301;2;2011-04-11
56623;2;1997-06-17
56649;2;2020-01-15
56850;2;2020-02-25
56862;2;2020-04-22
57198;2;2015-12-29
57335;2;2006-01-25
57642;2;2019-10-24
57729;2;2014-11-03
57776;2;2018-12-13
57845;2;2011-05-31
57995;2;2002-12-16
58420;2;2018-05-24
58869;2;2018-05-28
59459;2;2015-09-08
59523;2;1997-07-03
59536;2;2012-09-28
59764;2;2012-12-12
59835;2;2020-12-04
60141;2;2019-11-08
61352;2;1994-01-07
61482;2;2018-10-12
61529;2;2007-08-20
61702;2;2019-05-17
62158;2;2016-02-23
62166;2;2004-06-25
62208;2;2020-04-28
62221;2;2001-02-22
62560;2;2020-11-18
62767;2;2009-06-30
63172;2;2019-09-06
63183;2;2011-05-05
63956;2;2019-06-05
63979;2;2012-02-28
64614;2;2004-06-18
64710;2;2013-01-07
64713;2;2013-01-08
64801;2;2013-07-25
65335;2;2019-01-03
65457;2;2018-06-27
65496;2;200-01-01
66607;2;2012-03-21
67112;2;2020-08-07
67176;2;2019-01-31
67228;2;2020-12-21
67877;2;2020-06-26
67904;2;2016-01-06
68213;2;2019-12-16
69078;2;2018-01-16
69135;2;2019-10-29
69501;2;2019-10-10
69547;2;2010-10-05
70289;2;2020-01-21
70579;2;2007-02-28
70952;2;2001-11-26
71831;2;2009-10-29
72381;2;2011-11-30
72526;2;2016-08-10
72693;2;2020-12-12
72697;2;2020-12-14
73322;2;2012-01-20
74013;2;2000-03-22
75392;2;2020-03-10
